id,label,volume,number,date,pages
nla.obj-686731201,,34,1717,1913-01-09,48
nla.obj-655291012,,34,1718,1913-01-16,48
nla.obj-655291364,,34,1719,1913-01-23,52
nla.obj-655291422,,34,1720,1913-01-30,52
nla.obj-672690952,,34,1721,1913-02-06,52
nla.obj-655293851,,34,1722,1913-02-13,52
nla.obj-655298633,,34,1723,1913-02-20,52
nla.obj-655307399,,34,1724,1913-02-27,48
nla.obj-655311651,,34,1725,1913-03-06,52
nla.obj-655321326,,34,1726,1913-03-13,48
nla.obj-655326373,,34,1727,1913-03-20,54
nla.obj-664595948,,34,1727,1913-03-20,52
nla.obj-655334877,,34,1728,1913-03-27,48
nla.obj-655349928,,34,1729,1913-04-03,52
nla.obj-655356500,,34,1730,1913-04-10,48
nla.obj-655409813,,34,1731,1913-04-17,52
nla.obj-655413138,,34,1732,1913-04-24,48
nla.obj-655418340,,34,1733,1913-05-01,52
nla.obj-655418461,,34,1734,1913-05-08,52
nla.obj-655421971,,34,1735,1913-05-15,52
nla.obj-655429268,,34,1736,1913-05-22,52
nla.obj-655440517,,34,1737,1913-05-29,52
nla.obj-655443720,,34,1738,1913-06-05,52
nla.obj-655448806,,34,1739,1913-06-12,52
nla.obj-655452533,,34,1740,1913-06-19,52
nla.obj-674881228,,34,1741,1913-06-26,52
nla.obj-671841629,,34,1742,1913-07-03,52
nla.obj-671844044,,34,1743,1913-07-10,52
nla.obj-671846795,,34,1744,1913-07-17,52
nla.obj-671850117,,34,1745,1913-07-24,52
nla.obj-671859850,,34,1746,1913-07-31,52
nla.obj-672374270,,34,1747,1913-08-07,52
nla.obj-692318952,,34,1748,1913-08-14,52
nla.obj-672379284,,34,1749,1913-08-21,56
nla.obj-672386476,,34,1750,1913-08-28,52
nla.obj-672398871,,34,1751,1913-09-04,52
nla.obj-672411314,,34,1752,1913-09-11,52
nla.obj-693317961,,34,1753,1913-09-18,52
nla.obj-672438153,,34,1754,1913-09-25,52
nla.obj-672461513,,34,1755,1913-10-02,52
nla.obj-672468329,,34,1756,1913-10-09,52
nla.obj-672477001,,34,1757,1913-10-16,52
nla.obj-672484825,,34,1758,1913-10-23,52
nla.obj-672494399,,34,1759,1913-10-30,52
nla.obj-672504697,,34,1760,1913-11-06,52
nla.obj-672513967,,34,1761,1913-11-13,52
nla.obj-672527535,,34,1762,1913-11-20,52
nla.obj-672533570,,34,1763,1913-11-27,52
nla.obj-672543787,,34,1764,1913-12-04,52
nla.obj-672552602,,34,1765,1913-12-11,52
nla.obj-692302354,The Xmas Bulletin,,,1913-12-13,56
nla.obj-672556848,,34,1766,1913-12-18,52
nla.obj-672560867,,34,1767,1913-12-25,52
nla.obj-659068038,,35,1768,1914-01-01,52
nla.obj-659068080,,35,1769,1914-01-08,52
nla.obj-659068128,,35,1770,1914-01-15,52
nla.obj-659068166,,35,1771,1914-01-22,52
nla.obj-659068190,,35,1772,1914-01-29,52
nla.obj-656274406,,35,1773,1914-02-05,52
nla.obj-656274422,,35,1774,1914-02-12,52
nla.obj-656274440,,35,1775,1914-02-19,52
nla.obj-656274479,,35,1776,1914-02-26,52
nla.obj-656274501,,35,1777,1914-03-05,52
nla.obj-656316199,,35,1778,1914-03-12,52
nla.obj-656316213,,35,1779,1914-03-19,52
nla.obj-656316237,,35,1780,1914-03-26,52
nla.obj-656316259,,35,1781,1914-04-02,52
nla.obj-656316276,,35,1782,1914-04-09,52
nla.obj-656366567,,35,1783,1914-04-16,52
nla.obj-656366812,,35,1784,1914-04-23,52
nla.obj-656366836,,35,1785,1914-04-30,52
nla.obj-656366857,,35,1786,1914-05-07,52
nla.obj-656366873,,35,1787,1914-05-14,52
nla.obj-656366899,,35,1788,1914-05-21,52
nla.obj-656420240,,35,1789,1914-05-28,52
nla.obj-656420265,,35,1790,1914-06-04,52
nla.obj-656420287,,35,1791,1914-06-11,52
nla.obj-656420303,,35,1792,1914-06-18,52
nla.obj-656420327,,35,1793,1914-06-25,52
nla.obj-676156218,,35,1794,1914-07-02,52
nla.obj-656467347,,35,1795,1914-07-09,52
nla.obj-656467360,,35,1796,1914-07-16,52
nla.obj-656467383,,35,1797,1914-07-23,52
nla.obj-656467409,,35,1798,1914-07-30,52
nla.obj-656514432,,35,1799,1914-08-06,56
nla.obj-656514464,,35,1800,1914-08-13,56
nla.obj-656514486,,35,1801,1914-08-20,52
nla.obj-656514503,,35,1802,1914-08-27,52
nla.obj-656514534,,35,1803,1914-09-03,52
nla.obj-672691613,,35,1804,1914-09-10,52
nla.obj-661494075,,35,1805,1914-09-17,52
nla.obj-661494091,,35,1806,1914-09-24,52
nla.obj-688187097,,35,1807,1914-10-01,48
nla.obj-656636311,,35,1808,1914-10-08,48
nla.obj-656636457,,35,1809,1914-10-15,48
nla.obj-656636545,,35,1810,1914-10-22,48
nla.obj-656636644,,35,1811,1914-10-29,48
nla.obj-656636791,,35,1812,1914-11-05,48
nla.obj-656743754,,35,1813,1914-11-12,48
nla.obj-656743885,,35,1814,1914-11-19,48
nla.obj-656743926,,35,1815,1914-11-26,48
nla.obj-656744084,,35,1816,1914-12-03,48
nla.obj-656744210,,35,1817,1914-12-10,52
nla.obj-656744403,The Xmas Bulletin,35,1819,1914-12-12,48
nla.obj-656744362,,35,1818,1914-12-17,48
nla.obj-688197777,,35,1819,1914-12-24,48
nla.obj-664716856,,35,1820,1914-12-31,48
nla.obj-686755793,,36,1821,1915-01-07,48
nla.obj-656886506,,36,1822,1915-01-14,52
nla.obj-656886634,,36,1823,1915-01-21,48
nla.obj-656886675,,36,1824,1915-01-28,52
nla.obj-656886824,,36,1825,1915-02-04,48
nla.obj-656886972,,36,1826,1915-02-11,52
nla.obj-656887106,,36,1827,1915-02-18,48
nla.obj-656887140,,36,1828,1915-02-25,52
nla.obj-664724529,,36,1829,1915-03-04,48
nla.obj-664729272,,36,1830,1915-03-11,48
nla.obj-664776882,,36,1831,1915-03-18,48
nla.obj-657171690,,36,1832,1915-03-25,52
nla.obj-657171716,,36,1833,1915-04-01,48
nla.obj-657171734,,36,1834,1915-04-08,52
nla.obj-657171750,,36,1835,1915-04-15,48
nla.obj-657171775,,36,1836,1915-04-22,52
nla.obj-657171791,,36,1837,1915-04-29,52
nla.obj-657221353,,36,1838,1915-05-06,52
nla.obj-657221424,,36,1839,1915-05-13,52
nla.obj-657221520,,36,1840,1915-05-20,52
nla.obj-657221599,,36,1841,1915-05-27,52
nla.obj-657221692,,36,1842,1915-06-03,52
nla.obj-657221710,,36,1843,1915-06-10,56
nla.obj-657221863,,36,1844,1915-06-17,56
nla.obj-657221882,,36,1845,1915-06-24,56
nla.obj-690382725,,36,1846,1915-07-01,52
nla.obj-657407404,,36,1847,1915-07-08,52
nla.obj-657407420,,36,1848,1915-07-15,56
nla.obj-657407448,,36,1849,1915-07-22,52
nla.obj-657407461,,36,1850,1915-07-29,52
nla.obj-657407485,,36,1851,1915-08-05,52
nla.obj-657407500,,36,1852,1915-08-12,52
nla.obj-657578037,,36,1853,1915-08-19,56
nla.obj-657578117,,36,1854,1915-08-26,52
nla.obj-657578158,,36,1855,1915-09-02,56
nla.obj-657578210,,36,1856,1915-09-09,56
nla.obj-674881516,,36,1857,1915-09-16,56
nla.obj-657612670,,36,1858,1915-09-23,52
nla.obj-657612697,,36,1859,1915-09-30,52
nla.obj-657612712,,36,1860,1915-10-07,52
nla.obj-666192662,,36,1861,1915-10-14,52
nla.obj-666192681,,36,1862,1915-10-21,52
nla.obj-657612773,,36,1863,1915-10-28,52
nla.obj-657661629,,36,1864,1915-11-04,56
nla.obj-657661641,,36,1865,1915-11-11,52
nla.obj-657661664,,36,1866,1915-11-18,56
nla.obj-657661686,,36,1867,1915-11-25,52
nla.obj-657661701,,36,1868,1915-12-02,56
nla.obj-665709970,,36,1869,1915-12-09,52
nla.obj-665709997,The Xmas Bulletin,36,1869,1915-12-11,52
nla.obj-665710013,,36,1870,1915-12-16,56
nla.obj-665710037,,36,1871,1915-12-23,56
nla.obj-665710059,,36,1872,1915-12-30,52
nla.obj-676724341,,37,1873,1916-01-06,56
nla.obj-692509373,,37,1874,1916-01-13,56
nla.obj-676724487,,37,1875,1916-01-20,52
nla.obj-693441801,,37,1876,1916-01-27,52
nla.obj-676724683,,37,1877,1916-02-03,52
nla.obj-676725230,,37,1878,1916-02-10,52
nla.obj-676727204,,37,1879,1916-02-17,52
nla.obj-676731691,,37,1880,1916-02-24,52
nla.obj-676738319,,37,1881,1916-03-02,52
nla.obj-676743341,,37,1882,1916-03-09,52
nla.obj-676755183,,37,1883,1916-03-16,52
nla.obj-676760697,,37,1884,1916-03-23,52
nla.obj-676766040,,37,1885,1916-03-30,52
nla.obj-676821813,,37,1886,1916-04-06,56
nla.obj-676827917,,37,1887,1916-04-13,56
nla.obj-676899624,,37,1888,1916-04-20,52
nla.obj-676899799,,37,1889,1916-04-27,52
nla.obj-676899859,,37,1890,1916-05-04,52
nla.obj-676899950,,37,1891,1916-05-11,52
nla.obj-676904611,,37,1892,1916-05-18,56
nla.obj-676919810,,37,1893,1916-05-25,52
nla.obj-676929996,,37,1894,1916-06-01,56
nla.obj-676934689,,37,1895,1916-06-08,52
nla.obj-676940104,,37,1896,1916-06-15,52
nla.obj-676944766,,37,1897,1916-06-22,56
nla.obj-676951476,,37,1898,1916-06-29,52
nla.obj-657752421,,37,1899,1916-07-06,52
nla.obj-657752445,,37,1900,1916-07-13,52
nla.obj-657752603,,37,1901,1916-07-20,56
nla.obj-657752627,,37,1902,1916-07-27,52
nla.obj-657752642,,37,1903,1916-08-03,52
nla.obj-658194098,,37,1904,1916-08-10,52
nla.obj-658194112,,37,1905,1916-08-17,52
nla.obj-657974610,,37,1906,1916-08-24,52
nla.obj-657974632,,37,1907,1916-08-31,52
nla.obj-657974655,,37,1908,1916-09-07,52
nla.obj-658016651,,37,1909,1916-09-14,52
nla.obj-658016672,,37,1910,1916-09-21,52
nla.obj-658016752,,37,1911,1916-09-28,52
nla.obj-658016771,,37,1912,1916-10-05,52
nla.obj-658016794,,37,1913,1916-10-12,52
nla.obj-658016811,,37,1914,1916-10-19,52
nla.obj-658016833,,37,1915,1916-10-26,52
nla.obj-658831288,,37,1916,1916-11-02,52
nla.obj-658831300,,37,1917,1916-11-09,52
nla.obj-658831321,,37,1918,1916-11-16,52
nla.obj-658831345,,37,1919,1916-11-23,52
nla.obj-658831368,,37,1920,1916-11-30,52
nla.obj-658849362,,37,1921,1916-12-07,52
nla.obj-658849403,,37,1922,1916-12-14,52
nla.obj-658849427,,37,1923,1916-12-21,52
nla.obj-658849577,,37,1924,1916-12-28,52
nla.obj-658904878,,38,1925,1917-01-04,52
nla.obj-658905022,,38,1926,1917-01-11,52
nla.obj-658905259,,38,1927,1917-01-18,52
nla.obj-658905409,,38,1928,1917-01-25,52
nla.obj-659361642,,38,1929,1917-02-01,52
nla.obj-659361669,,38,1930,1917-02-08,52
nla.obj-659361688,,38,1931,1917-02-15,52
nla.obj-659361702,,38,1932,1917-02-22,52
nla.obj-659411793,,38,1933,1917-03-01,52
nla.obj-659411817,,38,1934,1917-03-08,52
nla.obj-659411830,,38,1935,1917-03-15,52
nla.obj-659411858,,38,1936,1917-03-22,52
nla.obj-659411874,,38,1937,1917-03-29,52
nla.obj-659466822,,38,1938,1917-04-05,52
nla.obj-659466898,,38,1939,1917-04-12,52
nla.obj-659466999,,38,1940,1917-04-19,52
nla.obj-659467019,,38,1941,1917-04-26,52
nla.obj-646717098,,38,1942,1917-05-03,52
nla.obj-646717112,,38,1943,1917-05-10,52
nla.obj-646717136,,38,1944,1917-05-17,52
nla.obj-646717157,,38,1945,1917-05-24,52
nla.obj-659467081,,38,1946,1917-05-31,52
nla.obj-646717173,,38,1947,1917-06-07,52
nla.obj-646717199,,38,1948,1917-06-14,52
nla.obj-646717213,,38,1949,1917-06-21,52
nla.obj-646717237,,38,1950,1917-06-28,52
nla.obj-681048512,,38,1951,1917-07-05,52
nla.obj-681053603,,,,1917-07-12,52
nla.obj-681059772,,38,1953,1917-07-19,52
nla.obj-681064000,,38,1954,1917-07-26,52
nla.obj-681079074,,38,1955,1917-08-02,52
nla.obj-681087839,,38,1956,1917-08-09,52
nla.obj-681092485,,38,1957,1917-08-16,52
nla.obj-681098944,,38,1958,1917-08-23,52
nla.obj-681105516,,38,1959,1917-08-30,52
nla.obj-681120390,,38,1960,1917-09-06,52
nla.obj-681122305,,38,1961,1917-09-13,52
nla.obj-681144831,,38,1962,1917-09-20,52
nla.obj-681148394,,38,1963,1917-09-27,52
nla.obj-681164198,,38,1964,1917-10-04,52
nla.obj-681169004,,38,1965,1917-10-11,52
nla.obj-681176053,,38,1966,1917-10-18,52
nla.obj-681178301,,38,1967,1917-10-25,52
nla.obj-681184767,,38,1968,1917-11-01,52
nla.obj-681189477,,38,1969,1917-11-08,52
nla.obj-681201298,,38,1970,1917-11-15,52
nla.obj-681204103,,38,1971,1917-11-22,52
nla.obj-681208629,,38,1972,1917-11-29,52
nla.obj-681210846,,38,1973,1917-12-06,52
nla.obj-688260072,,38,1974,1917-12-13,52
nla.obj-681214189,,38,1975,1917-12-20,52
nla.obj-681247007,,38,1976,1917-12-27,52
nla.obj-690353826,,39,1977,1918-01-03,50
nla.obj-659566524,,39,1978,1918-01-10,52
nla.obj-659566543,,39,1979,1918-01-17,52
nla.obj-659566803,,39,1980,1918-01-24,52
nla.obj-659566842,,39,1981,1918-01-31,52
nla.obj-659567045,,39,1982,1918-02-07,52
nla.obj-683229605,,39,1983,1918-02-14,52
nla.obj-659602582,,39,1984,1918-02-21,52
nla.obj-659602605,,39,1985,1918-02-28,52
nla.obj-659602735,,39,1986,1918-03-07,52
nla.obj-659602770,,39,1987,1918-03-14,52
nla.obj-659602797,,39,1988,1918-03-21,52
nla.obj-659602945,,39,1989,1918-03-28,52
nla.obj-659635530,,39,1990,1918-04-04,52
nla.obj-659635708,,39,1991,1918-04-11,52
nla.obj-659635770,,39,1992,1918-04-18,52
nla.obj-659635984,,39,1993,1918-04-25,52
nla.obj-659833057,,39,1994,1918-05-02,52
nla.obj-659833073,,39,1995,1918-05-09,52
nla.obj-659833099,,39,1996,1918-05-16,52
nla.obj-686770432,,39,1997,1918-05-23,52
nla.obj-659833116,,39,1998,1918-05-30,52
nla.obj-659833134,,39,1999,1918-06-06,52
nla.obj-659833150,,39,2000,1918-06-13,52
nla.obj-659848771,,39,2001,1918-06-20,52
nla.obj-659848811,,39,2002,1918-06-27,52
nla.obj-659848833,,39,2003,1918-07-04,52
nla.obj-659848985,,39,2004,1918-07-11,52
nla.obj-659849001,,39,2005,1918-07-18,52
nla.obj-659849074,,39,2006,1918-07-25,52
nla.obj-659925221,,39,2007,1918-08-01,52
nla.obj-659925326,,39,2008,1918-08-08,52
nla.obj-659925347,,39,2009,1918-08-15,52
nla.obj-659925472,,39,2010,1918-08-22,52
nla.obj-659925519,,39,2011,1918-08-29,52
nla.obj-659925581,,39,2012,1918-09-05,52
nla.obj-660014104,,39,2013,1918-09-12,52
nla.obj-660014148,,39,2014,1918-09-19,52
nla.obj-660014161,,39,2015,1918-09-26,52
nla.obj-660014185,,39,2016,1918-10-03,52
nla.obj-660014221,,39,2017,1918-10-10,52
nla.obj-660014245,,39,2018,1918-10-17,52
nla.obj-663674765,,39,2019,1918-10-24,52
nla.obj-663674787,,39,2020,1918-10-31,52
nla.obj-663674812,,39,2021,1918-11-07,52
nla.obj-663674857,,39,2022,1918-11-14,52
nla.obj-663674873,,39,2023,1918-11-21,52
nla.obj-663554790,,39,2024,1918-11-28,52
nla.obj-663554923,,39,2025,1918-12-05,52
nla.obj-663555032,,39,2026,1918-12-12,52
nla.obj-663555156,,39,2027,1918-12-19,52
nla.obj-663555269,,39,2028,1918-12-26,52
nla.obj-669400265,,40,2029,1919-01-02,52
nla.obj-669400287,,40,2030,1919-01-09,52
nla.obj-669400539,,40,2031,1919-01-16,52
nla.obj-669400560,,40,2032,1919-01-23,52
nla.obj-669400583,,40,2033,1919-01-30,52
nla.obj-669400604,,40,2034,1919-02-06,52
nla.obj-669400620,,40,2035,1919-02-13,52
nla.obj-669400648,,40,2036,1919-02-20,52
nla.obj-690347333,,40,2037,1919-02-27,52
nla.obj-669400661,,40,2038,1919-03-06,52
nla.obj-669400685,,40,2039,1919-03-13,52
nla.obj-669400700,,40,2040,1919-03-20,52
nla.obj-669400721,,40,2041,1919-03-27,52
nla.obj-669400745,,40,2042,1919-04-03,52
nla.obj-674919790,,40,2043,1919-04-10,52
nla.obj-674919819,,40,2044,1919-04-17,52
nla.obj-674919835,,40,2045,1919-04-24,52
nla.obj-674919856,,40,2046,1919-05-01,52
nla.obj-674919870,,40,2047,1919-05-08,52
nla.obj-674919897,,40,2048,1919-05-15,52
nla.obj-674919914,,40,2049,1919-05-22,52
nla.obj-674919938,,40,2050,1919-05-29,52
nla.obj-674919967,,40,2051,1919-06-05,52
nla.obj-674919980,,40,2052,1919-06-12,52
nla.obj-674920002,,40,2053,1919-06-19,52
nla.obj-674920028,,40,2054,1919-06-26,52
nla.obj-693443204,,40,2055,1919-07-03,52
nla.obj-664181771,,40,2056,1919-07-10,52
nla.obj-664181811,,40,2057,1919-07-17,52
nla.obj-664181948,,40,2058,1919-07-24,52
nla.obj-664181985,,40,2059,1919-07-31,52
nla.obj-664182116,,40,2060,1919-08-07,52
nla.obj-664232451,,40,2061,1919-08-14,60
nla.obj-664232472,,40,2062,1919-08-21,52
nla.obj-664232495,,40,2063,1919-08-28,52
nla.obj-664232519,,40,2064,1919-09-04,60
nla.obj-672694284,,40,2065,1919-09-11,52
nla.obj-664272334,,40,2066,1919-09-18,52
nla.obj-664272350,,40,2067,1919-09-25,52
nla.obj-664272375,,40,2068,1919-10-02,60
nla.obj-664272391,,40,2069,1919-10-09,52
nla.obj-664272417,,40,2070,1919-10-16,52
nla.obj-664272430,,40,2071,1919-10-23,52
nla.obj-664301313,,40,2072,1919-10-30,60
nla.obj-664301337,,40,2073,1919-11-06,52
nla.obj-664301466,,40,2074,1919-11-13,52
nla.obj-664301514,,40,2075,1919-11-20,52
nla.obj-664301674,,40,2076,1919-11-27,60
nla.obj-666460892,,40,2077,1919-12-04,52
nla.obj-666460916,,40,2078,1919-12-11,52
nla.obj-692307744,The Xmas Bulletin,,,1919-12-13,60
nla.obj-666460934,,40,2079,1919-12-18,52
nla.obj-626871721,,40,2080,1919-12-25,60
nla.obj-666460950,,41,2081,1920-01-01,52
nla.obj-626908258,,41,2082,1920-01-08,52
nla.obj-651370362,,41,2083,1920-01-15,52
nla.obj-626908274,,41,2084,1920-01-22,60
nla.obj-626908296,,41,2085,1920-01-29,52
nla.obj-626908314,,41,2086,1920-02-05,52
nla.obj-626908338,,41,2087,1920-02-12,52
nla.obj-626908351,,41,2088,1920-02-19,60
nla.obj-626908372,,41,2089,1920-02-26,52
nla.obj-665875691,,41,2090,1920-03-04,52
nla.obj-665875728,,41,2091,1920-03-11,52
nla.obj-626908395,,41,2092,1920-03-18,60
nla.obj-626908418,,41,2093,1920-03-25,52
nla.obj-665875881,,41,2094,1920-04-01,52
nla.obj-626908439,,41,2095,1920-04-08,52
nla.obj-665875923,,41,2096,1920-04-15,60
nla.obj-626908452,,41,2097,1920-04-22,52
nla.obj-626908471,,41,2098,1920-04-29,52
nla.obj-626908494,,41,2099,1920-05-06,52
nla.obj-626908510,,41,2100,1920-05-13,60
nla.obj-626908532,,41,2101,1920-05-20,52
nla.obj-626908555,,41,2102,1920-05-27,52
nla.obj-665875995,,41,2103,1920-06-03,52
nla.obj-626908578,,41,2104,1920-06-10,60
nla.obj-626908593,,41,2105,1920-06-17,52
nla.obj-665570493,,41,2106,1920-06-24,52
nla.obj-665570516,,41,2107,1920-07-01,52
nla.obj-665570534,,41,2108,1920-07-08,60
nla.obj-665570550,,41,2109,1920-07-15,52
nla.obj-665570575,,41,2110,1920-07-22,52
nla.obj-665570591,,41,2111,1920-07-29,52
nla.obj-665754834,,41,2112,1920-08-05,60
nla.obj-665754850,,41,2113,1920-08-12,52
nla.obj-665754875,,41,2114,1920-08-19,52
nla.obj-665754891,,41,2115,1920-08-26,52
nla.obj-665754915,,41,2116,1920-09-02,60
nla.obj-665809804,,41,2117,1920-09-09,52
nla.obj-665809820,,41,2118,1920-09-16,52
nla.obj-665809848,,41,2119,1920-09-23,52
nla.obj-665809861,,41,2120,1920-09-30,60
nla.obj-665809885,,41,2121,1920-10-07,52
nla.obj-665809905,,41,2122,1920-10-14,52
nla.obj-666501881,,41,2123,1920-10-21,52
nla.obj-666501914,,41,2124,1920-10-28,60
nla.obj-666501938,,41,2125,1920-11-04,52
nla.obj-666501951,,41,2126,1920-11-11,52
nla.obj-666501972,,41,2127,1920-11-18,52
nla.obj-666502010,,41,2128,1920-11-25,60
nla.obj-666549778,,41,2129,1920-12-02,52
nla.obj-666549793,,41,2130,1920-12-09,52
nla.obj-693410486,The Xmas Bulletin,,,1920-12-11,60
nla.obj-666549830,,41,2131,1920-12-16,52
nla.obj-666549922,,41,2132,1920-12-23,60
nla.obj-666550063,,41,2133,1920-12-30,52
nla.obj-660129012,,42,2134,1921-01-06,52
nla.obj-660129048,,42,2135,1921-01-13,52
nla.obj-660129073,,42,2136,1921-01-20,52
nla.obj-660129099,,42,2137,1921-01-27,52
nla.obj-660129116,,42,2138,1921-02-03,52
nla.obj-660129134,,42,2139,1921-02-10,52
nla.obj-660129150,,42,2140,1921-02-17,52
nla.obj-683235859,,42,2141,1921-02-24,52
nla.obj-660129191,,42,2142,1921-03-03,52
nla.obj-660129214,,42,2143,1921-03-10,52
nla.obj-660129295,,42,2144,1921-03-17,60
nla.obj-660129310,,42,2145,1921-03-24,52
nla.obj-660129341,,42,2146,1921-03-31,52
nla.obj-660146757,,42,2147,1921-04-07,52
nla.obj-660146821,,42,2148,1921-04-14,60
nla.obj-660146927,,42,2149,1921-04-21,52
nla.obj-660146942,,42,2150,1921-04-28,52
nla.obj-660147016,,42,2151,1921-05-05,52
nla.obj-660147114,,42,2152,1921-05-12,60
nla.obj-660147138,,42,2153,1921-05-19,52
nla.obj-660147205,,42,2154,1921-05-26,52
nla.obj-660147302,,42,2155,1921-06-02,52
nla.obj-660147389,,42,2156,1921-06-09,52
nla.obj-660147456,,42,2157,1921-06-16,60
nla.obj-660147557,,42,2158,1921-06-23,52
nla.obj-660147573,,42,2159,1921-06-30,52
nla.obj-629846825,,42,2160,1921-07-07,52
nla.obj-629846849,,42,2161,1921-07-14,60
nla.obj-629846863,,42,2162,1921-07-21,52
nla.obj-629846940,,42,2163,1921-07-28,52
nla.obj-629846965,,42,2164,1921-08-04,52
nla.obj-629846987,,42,2165,1921-08-11,60
nla.obj-629847009,,42,2166,1921-08-18,52
nla.obj-629847023,,42,2167,1921-08-25,52
nla.obj-629847046,,42,2168,1921-09-01,52
nla.obj-629847067,,42,2169,1921-09-08,52
nla.obj-629847080,,42,2170,1921-09-15,52
nla.obj-629847102,,42,2171,1921-09-22,52
nla.obj-629970629,,42,2172,1921-09-29,52
nla.obj-629970664,,42,2173,1921-10-06,52
nla.obj-629970796,,42,2174,1921-10-13,52
nla.obj-629971017,,42,2175,1921-10-20,52
nla.obj-629971219,,42,2176,1921-10-27,52
nla.obj-629971256,,42,2177,1921-11-03,52
nla.obj-629971387,,42,2178,1921-11-10,52
nla.obj-629971485,,42,2179,1921-11-17,52
nla.obj-629971559,,42,2180,1921-11-24,52
nla.obj-690279679,,42,2181,1921-12-01,52
nla.obj-629971690,,42,2182,1921-12-08,52
nla.obj-629971734,,42,2183,1921-12-15,52
nla.obj-629971910,,42,2184,1921-12-22,52
nla.obj-629972015,,42,2185,1921-12-29,52
nla.obj-618909628,,43,2186,1922-01-05,52
nla.obj-618909644,,43,2187,1922-01-12,52
nla.obj-618909666,,43,2188,1922-01-19,52
nla.obj-618909689,,43,2189,1922-01-26,52
nla.obj-618909703,,43,2190,1922-02-02,52
nla.obj-618909727,,43,2191,1922-02-09,52
nla.obj-618909742,,43,2192,1922-02-16,52
nla.obj-618909769,,43,2193,1922-02-23,52
nla.obj-618909788,,43,2194,1922-03-02,52
nla.obj-618909809,,43,2195,1922-03-09,52
nla.obj-618909823,,43,2196,1922-03-16,52
nla.obj-659992371,,43,2197,1922-03-23,52
nla.obj-618986437,,43,2198,1922-03-30,52
nla.obj-618986565,,43,2199,1922-04-06,52
nla.obj-618986603,,43,2200,1922-04-13,52
nla.obj-627871269,,43,2201,1922-04-20,52
nla.obj-618986627,,43,2202,1922-04-27,52
nla.obj-618986753,,43,2203,1922-05-04,52
nla.obj-618986790,,43,2204,1922-05-11,52
nla.obj-618986819,,43,2205,1922-05-18,52
nla.obj-618986946,,43,2206,1922-05-25,52
nla.obj-618986980,,43,2207,1922-06-01,52
nla.obj-618987002,,43,2208,1922-06-08,52
nla.obj-618987133,,43,2209,1922-06-15,52
nla.obj-618987179,,43,2210,1922-06-22,52
nla.obj-618987198,,43,2211,1922-06-29,52
nla.obj-666594580,,43,2212,1922-07-06,52
nla.obj-666594601,,43,2213,1922-07-13,52
nla.obj-666594625,,43,2214,1922-07-20,52
nla.obj-668953274,,43,2215,1922-07-27,52
nla.obj-666594649,,43,2216,1922-08-03,52
nla.obj-666594663,,43,2217,1922-08-10,52
nla.obj-668953296,,43,2218,1922-08-17,52
nla.obj-666631581,,43,2219,1922-08-24,52
nla.obj-666631607,,43,2220,1922-08-31,52
nla.obj-666631629,,43,2221,1922-09-07,52
nla.obj-666631641,,43,2222,1922-09-14,52
nla.obj-666631664,,43,2223,1922-09-21,52
nla.obj-666631686,,43,2224,1922-09-28,52
nla.obj-666668807,,43,2225,1922-10-05,52
nla.obj-666668908,,43,2226,1922-10-12,52
nla.obj-666668924,,43,2227,1922-10-19,52
nla.obj-666669053,,43,2228,1922-10-26,52
nla.obj-666669090,,43,2229,1922-11-02,52
nla.obj-666669111,,43,2230,1922-11-09,52
nla.obj-666699408,,43,2231,1922-11-16,52
nla.obj-666699536,,43,2232,1922-11-23,52
nla.obj-666699573,,43,2233,1922-11-30,52
nla.obj-666699599,,43,2234,1922-12-07,52
nla.obj-666699668,,43,2235,1922-12-14,52
nla.obj-666699741,,43,2236,1922-12-21,52
nla.obj-690249639,,43,2237,1922-12-28,50
nla.obj-665925023,,44,2238,1923-01-04,52
nla.obj-619049140,,44,2239,1923-01-11,52
nla.obj-619049165,,44,2240,1923-01-18,52
nla.obj-619049296,,44,2241,1923-01-25,52
nla.obj-619049338,,44,2242,1923-02-01,52
nla.obj-619049351,,44,2243,1923-02-08,52
nla.obj-619049483,,44,2244,1923-02-15,52
nla.obj-619049529,,44,2245,1923-02-22,52
nla.obj-619049541,,44,2246,1923-03-01,52
nla.obj-619049619,,44,2247,1923-03-08,52
nla.obj-619049712,,44,2248,1923-03-15,52
nla.obj-665925046,,44,2249,1923-03-22,52
